time,p_u,t_u,rh_u,rh_u_cor,qh_u,wspd_u,wdir_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_stake,z_pt,z_pt_cor,precip_u,precip_u_cor,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,gps_time,gps_geoid,gps_hdop,gps_numsat,gps_q,batt_v,batt_v_ini,batt_v_ss,fan_dc_u,freq_vw,t_log,t_rad
2020-05-16,810.4583,-12.7638,80.1492,100.0,1.6079,3.9242,138.9417,269.3392,345.5661,277.6148,277.6148,0.7885,194.4252,256.9993,0.3006,-13.2605,2.656,8.7055,1.6864,1.7802,,,,,,,,,,,,,-4.8375,3.9965,,77.181814,61.115683,1888.5,145801.25,,0.84,,,14.72,,,142.38,,,-10.655
2020-05-17,805.4583,-13.105,76.9721,100.0,1.5748,6.3374,146.9792,351.3359,361.7019,291.3957,279.8329,0.7703,182.9192,253.6424,0.1937,-14.0508,6.0277,17.5958,1.6998,1.7775,,,,,,,,,,,,,-4.8484,4.1499,,77.181802,61.115704,1892.5,145801.25,,0.84,,,14.72,,,141.9,,,-11.6296
2020-05-18,805.875,-12.2463,81.2646,100.0,1.653,6.328,175.9125,277.2112,362.0429,286.5568,286.5568,0.7731,190.9978,257.2659,0.2461,-13.1113,6.2768,17.1375,1.6991,1.7765,,,,,,,,,,,,,-4.8516,4.072,,77.181808,61.115693,1892.5,145800.75,,0.8,,,14.66,,,141.38,,,-10.7262
2020-05-19,801.4167,-15.29,75.0904,100.0,1.3009,4.348,148.5333,341.4392,376.4091,296.5033,289.8656,0.7809,176.6871,245.7357,0.2149,-16.1075,2.9644,11.7988,1.7004,1.783,,,,,,,,,,,,,-4.8286,4.0136,,77.181808,61.1157,1892.75,143300.5,,0.82,,,14.71,,,139.7,,,-12.9093
2020-05-20,797.0917,-13.29,78.7938,100.0,1.5463,6.3025,143.8667,322.7831,319.9433,264.1132,264.1132,0.8159,211.7853,255.3746,0.5057,-13.8094,0.4055,2.3772,1.7003,1.781,,,,,,,,,,,,,-4.8773,4.3008,,77.1818,61.115666,1891.5,145800.5,,0.91,,,14.66,,,141.3,,,-11.9213
2020-05-21,790.9042,-13.0037,72.5333,100.0,1.5997,7.0952,144.5458,372.5339,386.8356,303.4214,302.2659,0.7741,179.768,253.1417,0.1577,-14.1307,8.1326,22.8239,1.7008,1.7835,,,,,,,,,,,,,-4.6444,4.1334,,77.181805,61.115658,1890.75,145800.5,,0.9,,,14.73,,,144.5,,,-11.7046
2020-05-22,793.1125,-13.5933,76.6938,100.0,1.5107,5.7313,156.5875,377.2025,374.0078,303.2822,285.5296,0.7529,172.8523,251.4163,0.1092,-14.542,4.3768,15.0313,1.7014,1.7862,,,,,,,,,,,,,-5.0026,4.2333,,77.181801,61.115655,1890.25,145789.75,,0.83,,,14.72,,,140.6,,,-11.8045
2020-05-23,796.075,-13.3558,80.5458,100.0,1.5504,3.8727,146.5625,314.809,371.5043,294.9104,286.0144,0.7732,184.0659,254.7292,0.2169,-13.7632,1.5361,4.3721,1.7035,1.7832,,,,,,,,,,,,,-4.7588,3.7595,,77.181805,61.115678,1888.25,145769.25,,0.73,,,14.69,,,139.8,,,-11.2702
2020-05-24,793.85,-11.0033,77.7221,100.0,1.9193,6.2885,146.2958,388.2185,383.5799,306.5869,295.8785,0.7663,186.9957,262.5892,0.151,-11.7604,6.4535,15.1663,1.7062,1.7795,,,,,,,,,,,,,-5.12,3.8669,,77.181805,61.115686,1887.0,145769.25,,0.73,,,14.72,,,142.2,,,-9.5058
2020-05-25,789.2292,-12.5371,74.5554,100.0,1.6636,5.5631,150.4375,379.2569,392.8151,306.4212,300.589,0.757,187.1233,258.2867,0.2164,-12.8521,0.0082,2.879,1.7071,1.7845,,,,,,,,,,,,,-4.9259,4.2494,,77.181804,61.115733,1887.5,145769.25,,0.84,,,14.7,,,141.85,,,-10.5252
2020-05-26,788.9792,-10.2617,86.4904,100.0,2.0044,4.4993,173.6333,263.1777,261.18,225.8375,225.8375,0.8693,261.9139,272.2338,0.9068,-9.8424,-2.8328,-5.0233,1.7066,1.7752,,,,,,,,,,,,,-4.7369,4.0026,,77.181807,61.115711,1889.0,145768.75,,0.81,,,14.64,,,139.68,,,-8.3814
2020-05-27,791.6542,-14.5567,75.3458,100.0,1.3767,4.536,134.5125,381.4016,397.9167,314.7245,314.7245,0.7802,182.5823,250.3297,0.2498,-14.8854,1.325,5.8821,1.6991,1.786,,,,,,,,,,,,,-4.925,4.202,,77.181796,61.115729,1890.5,145758.5,,0.75,,,14.76,,,139.0,,,-12.0118
2020-05-28,795.55,-14.0721,75.8162,100.0,1.4444,4.5007,132.8333,379.0764,390.8171,306.8206,299.7538,0.7652,183.9354,251.8729,0.2444,-14.5001,1.2757,5.2881,1.7009,1.7862,,,,,,,,,,,,,-4.7495,4.0306,,77.1818,61.115722,1892.25,145758.5,,0.76,,,14.7,,,139.0,,,-11.8776
2020-05-29,794.9458,-14.7092,74.7058,100.0,1.3769,5.8488,141.2375,397.6134,406.0232,320.8446,309.4776,0.7569,173.4646,249.0422,0.1583,-15.1827,1.5702,6.929,1.7024,1.789,,,,,,,,,,,,,-4.82,4.2746,,77.181802,61.115696,1891.0,145758.25,,0.76,,,14.7,,,140.3,,,-12.8983
2020-05-30,795.3292,-14.635,80.4842,100.0,1.3705,4.0222,152.625,366.793,396.4378,313.3431,310.6369,0.7687,182.0261,251.3868,0.2466,-14.6278,-1.9004,-2.2472,1.7027,1.7915,,,,,,,,,,,,,-4.8254,4.0493,,77.181818,61.115726,1892.5,145757.5,,0.78,,,14.7,,,138.6,,,-11.7273
2020-05-31,797.325,-13.3979,81.2588,100.0,1.5191,4.3626,160.3833,313.6482,393.1543,305.4238,300.941,0.7693,193.6982,256.5235,0.3213,-13.3461,-0.9536,-1.6738,1.7057,1.7862,,,,,,,,,,,,,-4.7549,4.0935,,77.181798,61.115724,1890.0,145757.25,,0.73,,,14.7,,,141.35,,,-11.3855
2020-06-01,801.5417,-11.2571,82.7288,100.0,1.8294,7.0082,174.7625,326.2673,328.3967,271.5184,271.5184,0.8287,234.6987,264.9265,0.6629,-11.5004,1.1823,3.2903,1.7027,1.7775,,,,,,,,,,,,,-5.0234,4.1602,,77.181804,61.115698,1889.75,145757.25,,0.78,,,14.66,,,141.07,,,-10.1424
2020-06-02,803.0,-13.3746,81.9096,100.0,1.4978,6.0842,200.7583,356.7952,361.9182,297.9588,297.9588,0.8159,214.4173,257.7333,0.5378,-13.1767,-1.3382,-1.4697,1.6992,1.7898,,,,,,,,,,,,,-4.8688,4.2171,,77.181795,61.11569,1887.75,145757.5,,0.76,,,14.62,,,140.98,,,-11.4708
2020-06-03,807.9583,-16.0204,78.3067,100.0,1.1792,5.8355,198.85,337.2545,340.866,290.5751,290.5751,0.8625,211.1355,246.202,0.6084,-16.2264,-1.9166,-2.3084,1.6981,1.781,,,,,,,,,,,,,-4.5793,4.2701,,77.181794,61.115695,1891.25,145756.75,,0.77,,,14.7,,,141.1,,,-14.2562
2020-06-04,812.7917,-17.5925,74.415,100.0,1.0018,3.7402,151.2917,386.7923,397.9522,322.1771,320.9274,0.7974,185.8593,239.6557,0.4038,-17.7717,-1.2182,-3.018,1.6904,1.7685,,,,,,,,,,,,,-4.746,3.8605,,77.181813,61.115635,1892.25,145756.5,,0.76,,,14.74,,,141.65,,,-15.0304
2020-06-05,803.3167,-17.0842,69.9208,100.0,1.1247,6.4463,149.375,406.3222,417.9035,340.0896,328.6774,0.7836,166.1114,238.8431,0.1696,-17.9111,2.7049,12.335,1.6913,1.7688,,,,,,,,,,,,,-4.9635,4.4468,,77.181808,61.115694,1890.0,145756.25,,0.77,,,14.72,,,142.18,,,-15.4338
2020-06-06,796.8375,-16.5529,75.1071,100.0,1.1472,3.1284,133.1083,403.6756,411.4621,326.0727,322.3765,0.7784,175.4629,242.1049,0.2519,-17.0683,0.1967,3.24,1.6909,1.7715,,,,,,,,,,,,,-4.7955,3.924,,77.181804,61.1157,1890.25,145756.25,,0.78,,,14.74,,,140.22,,,-13.2192
2020-06-07,793.7083,-16.1408,71.5688,100.0,1.2256,6.0558,119.1375,432.7701,426.5881,348.2799,329.8461,0.7632,162.0628,242.7945,0.0947,-16.7845,2.6091,11.3215,1.6907,1.7685,,,,,,,,,,,,,-4.9275,4.2885,,77.181802,61.115698,1887.75,145755.5,,0.76,,,14.7,,,139.12,,,-14.2342
2020-06-08,793.175,-15.1529,72.03,100.0,1.3362,5.0907,117.2375,435.3192,436.9191,344.8735,339.7809,0.7699,165.6568,246.8126,0.0998,-15.7322,1.8716,8.7091,1.6908,1.7672,,,,,,,,,,,,,-4.7607,3.6591,,77.181802,61.115704,1888.75,145755.25,,0.75,,,14.7,,,140.75,,,-12.8461
2020-06-09,798.4208,-12.9879,74.575,100.0,1.6947,5.4265,128.5667,414.735,428.9476,341.4408,339.7207,0.7812,176.1095,254.7957,0.1139,-13.7988,4.3367,12.9526,1.691,1.759,,,,,,,,,,,,,-5.0156,3.8406,,77.181802,61.115738,1890.5,145755.5,,0.73,,,14.7,,,140.78,,,-10.9329
2020-06-10,799.0208,-7.9586,82.7563,100.0,2.5701,4.1517,147.3625,384.8787,392.4906,312.2478,310.6067,0.7919,212.1145,275.7313,0.2809,-8.7486,3.4909,8.3932,1.6914,1.746,,,,,,,,,,,,,-4.7466,3.8217,,77.181817,61.115738,1889.5,145755.5,,0.73,,,14.68,,,139.2,,,-5.2947
2020-06-11,795.3333,-5.6454,87.0762,100.0,3.0172,7.443,178.8292,286.536,281.2489,249.6462,249.6462,0.8919,267.5696,288.2467,0.761,-5.9934,3.9628,4.4716,1.6914,1.7408,,,,,,,,,,,,,-4.7712,3.9363,,77.181802,61.11569,1890.0,145755.0,,0.7,,,14.63,,,144.9,,,-4.376
2020-06-12,803.8292,-10.4029,86.7858,100.0,1.9475,3.9064,219.3542,368.4214,367.637,309.1878,305.2112,0.8201,234.0934,271.3435,0.6213,-9.8651,-3.1375,-5.2745,1.6667,1.7358,,,,,,,,,,,,,-4.7487,4.011,,77.18182,61.115684,1887.75,145754.25,,0.7,,,14.68,,,139.95,,,-7.6368
2020-06-13,802.625,-6.6288,76.8021,100.0,2.8133,7.1592,119.6083,418.8439,435.048,341.8963,340.7897,0.7816,203.8851,279.2977,0.1373,-7.7566,14.7332,23.4495,1.6834,1.7393,,,,,,,,,,,,,-4.7977,4.1753,,77.181818,61.115716,1893.25,145754.25,,0.76,,,14.7,,,141.25,,,-5.1427
2020-06-14,798.2375,-6.5535,73.3462,100.0,2.7618,7.5317,117.625,424.4584,435.2365,341.3355,338.3017,0.7728,199.951,279.2077,0.1007,-7.6862,14.8078,25.2088,1.6952,1.747,,,,,,,,,,,,,-4.949,4.3647,,77.181812,61.115659,1888.0,145754.25,,0.74,,,14.7,,,140.62,,,-5.1568
2020-06-15,801.1208,-8.108,73.9742,100.0,2.4638,6.7001,118.2542,426.679,427.3518,341.6667,335.6256,0.7742,197.0101,274.3576,0.1316,-8.9074,7.5613,16.0347,1.6958,1.7525,,,,,,,,,,,,,-4.8798,3.6639,,77.181798,61.115697,1888.75,145753.75,,0.74,,,14.68,,,140.78,,,-6.3338
2020-06-16,800.0667,-7.6212,74.1825,100.0,2.5451,8.0136,130.9125,425.6138,438.8142,343.3153,343.3153,0.7785,198.1992,275.4056,0.124,-8.6282,12.0669,22.3081,1.7006,1.754,,,,,,,,,,,,,-4.9527,4.0504,,77.181803,61.115686,1888.0,145753.5,,0.72,,,14.68,,,143.55,,,-6.3553
2020-06-17,799.5333,-8.7029,81.8446,100.0,2.2852,7.1369,167.0833,401.2348,411.6361,330.0211,330.0211,0.8006,212.634,273.4449,0.3235,-9.2002,4.5171,10.7635,1.7034,1.7598,,,,,,,,,,,,,-4.7762,4.0295,,77.181804,61.115661,1888.0,145753.5,,0.76,,,14.66,,,142.38,,,-7.2891
2020-06-18,801.5417,-9.7443,84.0429,100.0,2.0841,5.0988,167.0792,414.9119,417.6579,333.0322,333.0322,0.7848,199.6456,269.8346,0.2322,-9.9992,-0.4955,-0.159,1.7056,1.7618,,,,,,,,,,,,,-4.9209,4.1502,,77.181804,61.115695,1891.0,145753.5,,0.75,,,14.67,,,139.72,,,-7.4263
2020-06-19,801.2917,-8.3422,83.7304,100.0,2.4069,5.377,167.8958,338.7204,391.1041,327.6761,327.6761,0.8297,206.4366,274.8637,0.2411,-8.8413,2.2466,6.0588,1.696,1.758,,,,,,,,,,,,,-4.9196,4.0647,,77.181812,61.115733,1891.75,145752.75,,0.74,,,14.66,,,140.22,,,-6.4848
2020-06-20,806.1667,-6.5091,86.7458,100.0,2.7487,7.0885,185.775,343.7103,385.1033,335.5465,335.5465,0.8036,213.7087,281.9688,0.2378,-7.1149,8.2482,13.0013,1.6931,1.7532,,,,,,,,,,,,,-5.1229,4.1708,,77.181815,61.115732,1893.0,145752.25,,0.76,,,14.58,,,141.85,,,-5.1702
2020-06-21,804.7917,-7.8781,79.0833,100.0,2.5066,4.7682,145.825,413.6121,431.7386,345.6903,345.4908,0.784,195.8087,275.458,0.1137,-8.6306,4.5348,10.0866,1.6924,1.7558,,,,,,,,,,,,,-4.6901,3.9579,,77.181803,61.115712,1890.75,145752.25,,0.76,,,14.68,,,139.07,,,-5.22
2020-06-22,802.4125,-7.4978,83.4304,100.0,2.6109,4.3556,153.9833,357.2754,424.3733,336.3256,335.6914,0.7894,203.8468,278.5568,0.1765,-7.9401,1.418,3.968,1.6942,1.7545,,,,,,,,,,,,,-4.7779,3.9519,,77.181812,61.115723,1889.75,145752.25,,0.81,,,14.68,,,139.43,,,-5.0112
2020-06-23,796.7292,-5.5143,84.2571,100.0,3.1154,4.6721,138.8875,364.0417,394.9802,329.7045,329.7045,0.7922,212.5045,287.1079,0.1769,-5.9325,5.0906,8.3833,1.6968,1.75,,,,,,,,,,,,,-4.8647,4.1102,,77.181796,61.115652,1885.25,145752.0,,0.74,,,14.66,,,138.8,,,-3.3874
2020-06-24,796.1875,-3.736,81.3983,100.0,3.5664,4.8104,132.3983,399.3465,418.541,325.6399,325.6399,0.7735,227.0902,295.7748,0.2489,-4.0141,2.4527,5.338,1.7028,1.7438,,,,,,,,,,,,,-4.71,3.7596,,77.18182,61.115764,1894.25,145751.5,,0.79,,,14.68,,,138.48,,,-1.0002
2020-06-25,800.9,-5.4126,85.8617,100.0,3.0739,2.2774,130.5979,364.8866,406.0648,320.265,318.1854,0.7765,234.2481,293.2333,0.4015,-4.6196,-4.8758,-5.5686,1.6992,1.7532,,,,,,,,,,,,,-4.7408,3.8621,,77.181796,61.115657,1888.5,145751.5,,0.77,,,14.63,,,140.18,,,-0.6433
2020-06-26,806.5417,-5.6565,81.7229,100.0,3.0468,3.9188,126.9958,423.4077,426.3653,330.8642,330.8642,0.7745,218.8486,287.5622,0.2494,-5.8781,1.8102,3.8052,1.6962,1.7522,,,,,,,,,,,,,-4.8137,3.8966,,77.181817,61.115711,1895.25,145751.25,,0.78,,,14.65,,,138.0,,,-2.9152
2020-06-27,810.125,-5.7292,74.7871,100.0,2.9493,7.2281,132.9083,427.7513,441.1043,342.0017,337.1349,0.7592,200.9312,283.7794,0.0749,-6.6066,11.6512,18.7351,1.7025,1.7628,,,,,,,,,,,,,-5.0779,4.0282,,77.181813,61.115676,1891.0,145751.25,,0.77,,,14.66,,,142.2,,,-4.3249
2020-06-28,814.0833,-5.3698,75.895,100.0,3.0648,6.4547,135.1542,424.9169,435.391,339.0394,336.2767,0.7677,202.8497,284.9272,0.0775,-6.3708,13.38,20.3504,1.7069,1.7612,,,,,,,,,,,,,-4.82,3.9253,,77.181805,61.1157,1889.0,145750.25,,0.84,,,14.65,,,140.0,,,-3.7408
2020-06-29,811.3333,-3.909,77.2871,99.1296,3.4457,7.6362,149.1125,387.435,403.765,318.9137,318.9137,0.7929,224.3234,291.5357,0.227,-4.9678,11.3302,17.5447,1.7076,1.7582,,,,,,,,,,,,,-5.2231,3.8173,,77.181819,61.115764,1891.75,145750.25,,0.9,,,14.64,,,141.93,,,-2.6615
2020-06-30,812.125,-3.5188,89.7792,100.0,3.5235,5.0867,191.5208,330.2029,329.5399,274.6274,274.6274,0.827,275.7534,300.4511,0.7489,-3.1977,-6.207,-5.9511,1.6995,1.7582,,,,,,,,,,,,,-4.7457,3.7564,,77.1818,61.115694,1889.0,145750.5,,0.81,,,14.61,,,139.3,,,-1.0928
2020-07-01,806.9583,-7.2057,87.9,100.0,2.6323,3.0301,169.1291,374.8375,384.4332,307.1138,307.1138,0.8074,233.6245,284.3181,0.4752,-6.774,-8.0123,-8.3817,1.6942,1.7672,,,,,,,,,,,,,-4.7694,3.8305,,77.181818,61.115744,1896.25,145750.5,,0.81,,,14.65,,,139.65,,,-3.776
2020-07-02,803.375,-4.6262,85.23,100.0,3.2222,4.6254,101.7088,363.9479,373.7495,296.4694,292.5869,0.7766,245.5885,293.4251,0.4857,-4.6045,2.2762,3.6769,1.6968,1.7628,,,,,,,,,,,,,-4.6737,3.8554,,77.181797,61.115689,1890.5,145749.75,,0.79,,,14.64,,,139.98,,,-2.7396
2020-07-03,799.2542,-7.3241,83.3146,100.0,2.6309,5.4216,137.65,414.4967,434.401,331.0035,330.6704,0.7573,201.3987,279.4004,0.1436,-7.6907,3.0318,6.7293,1.6981,1.772,,,,,,,,,,,,,-5.0634,3.9972,,77.181812,61.115682,1891.25,145749.25,,0.84,,,14.65,,,138.78,,,-5.2583
2020-07-04,798.0875,-5.7192,83.4767,100.0,3.0301,4.8745,139.6292,380.3076,390.2855,305.6948,305.6948,0.7893,226.9745,286.0888,0.3387,-6.274,2.1508,5.4137,1.6982,1.7685,,,,,,,,,,,,,-4.8892,3.861,,77.181805,61.115729,1888.75,145749.25,,0.82,,,14.62,,,137.32,,,-3.6478
2020-07-05,800.7042,-6.116,85.43,100.0,2.9449,4.5213,144.5083,364.3884,378.4833,298.3363,298.3363,0.7972,228.5727,285.4447,0.3726,-6.4641,-1.9995,-0.0022,1.6993,1.7685,,,,,,,,,,,,,-4.7415,3.7051,,77.181803,61.115702,1888.75,145749.25,,0.79,,,14.63,,,138.02,,,-3.9222
2020-07-06,802.75,-3.5035,86.4333,100.0,3.5838,6.1153,154.6583,350.9741,365.3689,287.739,287.739,0.7851,241.7985,295.3541,0.3926,-4.1599,6.0263,10.0576,1.7013,1.7655,,,,,,,,,,,,,-4.7325,4.0908,,77.181801,61.115671,1889.0,145748.5,,0.74,,,14.6,,,141.22,,,-2.108
2020-07-07,803.5833,-4.8738,79.6404,100.0,3.2081,6.3615,142.25,401.3793,421.7409,321.0253,319.93,0.7548,210.3573,287.2222,0.127,-5.8593,12.8538,18.6805,1.7021,1.7692,,,,,,,,,,,,,-4.7988,4.3234,,77.181814,61.115662,1891.75,145748.5,,0.77,,,14.64,,,139.65,,,-3.327
2020-07-08,805.1667,-5.1591,78.0221,100.0,3.0994,8.0444,150.5167,403.004,417.6079,322.0491,320.4362,0.7672,211.6419,285.5503,0.1546,-6.2519,19.3677,28.6847,1.7041,1.7728,,,,,,,,,,,,,-5.1479,4.5477,,77.181798,61.115681,1889.75,145748.5,,0.78,,,14.6,,,142.3,,,-4.1024
2020-07-09,801.35,-3.9207,72.6458,100.0,3.4832,9.3517,142.575,395.7575,391.5735,315.8123,293.0066,0.7398,210.198,288.3821,0.0846,-5.5784,30.7126,39.6432,1.7048,1.7712,,,,,,,,,,,,,-5.1942,5.0171,,77.181803,61.115707,1888.5,145748.5,,0.77,,,14.61,,,147.35,,,-3.1484
2020-07-10,797.15,-3.4241,91.5958,100.0,3.5993,5.9102,193.6833,304.6324,303.919,264.1524,264.1524,0.8759,276.6737,300.1994,0.7548,-3.2561,-8.5411,-9.1498,1.704,1.7612,,,,,,,,,,,,,-4.6895,4.0962,,77.1818,61.115678,1891.75,145747.75,,0.77,,,14.56,,,136.9,,,-1.7654
2020-07-11,804.7917,-3.2099,85.5512,100.0,3.6366,6.4479,152.5792,356.0319,355.3437,289.6996,282.1586,0.7718,259.5088,299.387,0.5647,-3.3157,4.606,5.5269,1.7046,1.7518,,,,,,,,,,,,,-4.9614,4.4092,,77.181798,61.115724,1889.25,145747.25,,0.76,,,14.36,,,138.48,,,-1.5563
2020-07-12,803.0417,-3.3928,77.5008,100.0,3.633,7.4518,135.8042,386.8826,403.6079,313.5953,312.1048,0.7691,222.4474,292.3506,0.1842,-4.7225,21.0074,26.9298,1.7052,1.7558,,,,,,,,,,,,,-4.895,4.2338,,77.181807,61.115674,1891.0,145747.25,,0.8,,,14.64,,,141.68,,,-2.2418
2020-07-13,798.0292,-3.9505,78.82,100.0,3.4517,6.0738,140.1208,366.7461,389.8319,299.537,299.537,0.7661,223.2552,291.3165,0.2202,-4.9585,8.5246,11.834,1.7056,1.758,,,,,,,,,,,,,-4.9394,3.794,,77.181803,61.115659,1891.25,145747.25,,0.79,,,14.62,,,138.15,,,-2.3455
2020-07-14,798.0083,-5.0988,90.9792,100.0,3.115,4.6945,200.6208,282.3834,284.3814,239.8442,239.8442,0.8447,280.033,294.8883,0.8673,-4.5066,-4.221,-4.6617,1.693,1.7618,,,,,,,,,,,,,-4.9301,4.0064,,77.181804,61.115734,1888.0,145747.25,,0.8,,,14.52,,,137.07,,,-3.2639
2020-07-15,803.9583,-4.1112,91.15,100.0,3.3749,6.5948,199.6875,268.1416,270.6916,232.4737,232.4737,0.8655,283.9376,297.4595,0.8624,-3.9396,-2.0341,-1.8017,1.6911,1.745,,,,,,,,,,,,,-4.8889,3.7764,,77.181803,61.115708,1890.75,145746.5,,0.7,,,14.52,,,140.32,,,-2.6614
2020-07-16,807.0417,-6.149,85.1013,100.0,2.8356,6.7409,161.5625,281.3258,288.6148,238.2283,238.2283,0.8223,266.4021,288.0179,0.772,-6.0521,-2.6377,-2.3327,1.7006,1.7645,,,,,,,,,,,,,-4.7139,4.3882,,77.181792,61.115656,1894.75,145746.5,,0.75,,,14.52,,,139.18,,,-4.9504
2020-07-17,809.9583,-5.8082,84.7338,100.0,2.9614,4.5043,161.0167,275.9315,311.2222,254.8223,254.8223,0.8197,260.3362,291.0124,0.6914,-5.3318,-7.4799,-8.9097,1.6959,1.7658,,,,,,,,,,,,,-4.7054,3.9478,,77.181798,61.115676,1891.75,145746.25,,0.77,,,14.63,,,138.28,,,-3.7771
2020-07-18,809.5833,-2.8405,79.5308,100.0,3.7291,4.3865,153.0667,309.4115,321.78,255.8149,255.8149,0.7921,274.9087,301.9074,0.695,-2.8428,-0.2483,0.3202,1.7041,1.7592,,,,,,,,,,,,,-4.8336,3.8846,,77.181796,61.115676,1890.0,145746.0,,0.72,,,14.94,,,142.02,,,-0.8708
2020-07-19,808.25,-3.5377,75.665,100.0,3.5493,3.7959,157.5333,259.9621,263.8269,221.9102,221.9102,0.8532,279.845,297.636,0.7885,-3.8965,1.4588,2.9728,1.7083,1.7588,,,,,,,,,,,,,-4.7278,3.9324,,77.181805,61.115766,1888.75,145745.25,,0.72,,,14.52,,,136.45,,,-1.4457
2020-07-20,806.75,-4.3162,85.8221,100.0,3.323,4.2895,132.3292,328.2297,348.5515,279.5581,279.5581,0.7982,242.2851,293.2956,0.4359,-4.6332,2.4138,3.1827,1.7106,1.7532,,,,,,,,,,,,,-4.748,3.9472,,77.181809,61.115676,1890.25,145745.25,,0.72,,,14.62,,,139.28,,,-2.406
2020-07-21,804.1667,-4.686,82.0346,100.0,3.249,5.2651,142.9458,319.1652,327.689,262.2275,262.2275,0.7908,238.7641,290.833,0.4156,-5.2036,6.8821,10.7858,1.7079,1.758,,,,,,,,,,,,,-4.8905,4.3207,,77.181808,61.11569,1887.25,145745.5,,0.77,,,14.56,,,138.02,,,-2.9162
2020-07-22,806.875,-6.4846,79.1475,100.0,2.8466,6.7175,130.7292,361.1966,376.1869,291.7946,291.7946,0.7697,208.3834,281.1481,0.1772,-7.334,12.2297,17.904,1.7026,1.7655,,,,,,,,,,,,,-4.8121,3.6651,,77.181794,61.115634,1890.5,145745.5,,0.74,,,14.56,,,141.3,,,-5.2695
2020-07-23,805.5417,-4.5419,81.3258,100.0,3.2936,6.5988,142.3708,356.1128,377.937,286.3332,286.3332,0.7458,211.6255,289.0496,0.1248,-5.4363,10.0055,15.6075,1.7121,1.7628,,,,,,,,,,,,,-4.6136,4.1138,,77.1818,61.115682,1886.75,145744.5,,0.74,,,14.56,,,139.07,,,-3.1676
2020-07-24,801.125,-6.7156,77.1333,100.0,2.7687,5.0701,113.9792,353.5817,371.7484,281.361,281.361,0.7536,208.4395,281.1782,0.19,-7.315,4.9565,9.9844,1.7155,1.7698,,,,,,,,,,,,,-4.7304,3.4832,,77.18179,61.115696,1886.75,145744.25,,0.75,,,14.55,,,138.3,,,-4.8534
2020-07-25,801.4833,-6.336,83.8621,100.0,2.907,5.8881,143.6458,288.789,286.1726,232.8327,232.8327,0.821,246.9862,285.5311,0.574,-6.5837,2.9818,8.5267,1.7094,1.769,,,,,,,,,,,,,-4.6124,3.3811,,77.181809,61.115655,1887.75,145744.25,,0.72,,,14.52,,,137.78,,,-4.8367
2020-07-26,803.7083,-6.7732,77.4504,100.0,2.7355,7.7464,130.9375,339.5256,353.1936,275.5635,269.3229,0.7569,209.7944,278.6334,0.2071,-7.9277,15.2211,25.678,1.7064,1.7708,,,,,,,,,,,,,-5.2898,3.8956,,77.181804,61.115706,1888.0,145744.25,,0.7,,,14.57,,,140.9,,,-5.7748
2020-07-27,803.0,-8.1803,75.2358,100.0,2.4393,7.5757,134.6792,339.5472,357.9494,274.044,265.8066,0.7375,202.3359,272.8384,0.1908,-9.3041,12.497,23.7778,1.7026,1.7765,,,,,,,,,,,,,-5.7336,5.087,,77.181803,61.115676,1890.0,145743.25,,0.7,,,14.54,,,140.58,,,-7.197
2020-07-28,801.1667,-8.6282,76.8588,100.0,2.3495,5.8623,143.1083,331.9974,352.7026,266.9941,266.9941,0.7503,201.4804,271.5021,0.2014,-9.6373,7.9654,16.432,1.7016,1.777,,,,,,,,,,,,,-5.0146,3.8272,,77.181796,61.115696,1888.5,145743.5,,0.75,,,14.53,,,138.2,,,-7.082
2020-07-29,804.1667,-8.869,75.1604,100.0,2.3258,6.3978,133.7167,333.1456,354.7181,266.6215,264.1975,0.7418,199.8194,270.3026,0.1929,-9.9431,9.9767,19.9281,1.7023,1.778,,,,,,,,,,,,,-4.9252,4.1733,,77.181794,61.115696,1886.25,145743.5,,0.73,,,14.52,,,138.12,,,-7.5875
2020-07-30,802.625,-7.1172,76.0896,100.0,2.6746,6.9245,143.7333,324.5523,344.9312,261.9437,256.8398,0.742,203.8708,276.1797,0.1599,-8.5005,14.0976,25.2471,1.7044,1.7748,,,,,,,,,,,,,-4.8629,4.2033,,77.181789,61.115693,1887.5,145743.5,,0.74,,,14.52,,,140.12,,,-6.0555
2020-07-31,800.75,-9.4467,76.9575,100.0,2.1728,6.4045,162.7542,283.8103,292.482,228.7304,223.7112,0.7659,208.8549,268.3478,0.3144,-10.4692,7.987,17.614,1.706,1.7828,,,,,,,,,,,,,-4.8806,4.0975,,77.181797,61.115684,1889.0,145742.25,,0.76,,,14.5,,,139.57,,,-8.3817
2020-08-01,798.95,-9.306,89.8542,100.0,2.1928,4.0428,177.0417,233.4016,237.2895,190.4788,190.4788,0.8021,247.5935,274.7919,0.7139,-9.1633,-3.3658,-4.3705,1.7044,1.7792,,,,,,,,,,,,,-4.8272,4.1025,,77.1818,61.115697,1892.0,145742.25,,0.85,,,14.44,,,136.95,,,-7.8034
