# NEAD 1.0 UTF-8
# [HEADER]
# station_id = 803064FE
# station_name = GC-NET GOES station Dye-II
# srid = EPSG:4326
# geometry = POINTZ (46.2831 66.4806 2099)
# nodata_value = -999
# tz = 0
# column_delimiter = ,
# fields = timestamp,ISWR,OSWR,NSWR,TA1,TA2,RH1,RH2,VW1,VW2,DW1,DW2,P,HS1,HS2,V
# units_offset = 0,0,0,0,273.15,273.15,0,0,0,0,0,0,0,0,0,0
# units_multiplier = 1,1,1,1,1,1,0.01,0.01,1,1,1,1,100,1,1,1
# display_units = time,W/m2,W/m2,W/m2,°C,°C,%,%,m/s,m/s,°,°,mbar,m,m,V
# display_description = timestamp_iso,short_wave_incoming_radiation,short_wave_outgoing_radiation,net_radiation,air_temperature_1,air_temperature_2,relative_humidity_1,relative_humidity_2,wind_speed_1,wind_speed_2,wind_direction_1,wind_direction_2,atmospheric_pressure,snow_height_1,snow_height_2,battery_voltage
# database_fields = timestamp_iso,swin,swout,netrad,airtemp1,airtemp2,rh1,rh2,windspeed1,windspeed2,winddir1,winddir2,pressure,sh1,sh2,battvolt
# database_fields_data_types = timestamp,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real
# 
# [DATA]
# 
1996-07-12 00:00:00+00,124.6,99,-76.49,-12.07,-11.48,92.55,93.36,3.38,3.61,123.9,-999,768.4,0.17,0.13,-999
1996-07-12 01:00:00+00,32.8,26.7,-64.65,-15.21,-14.58,97.06,98.45,3.41,3.64,122.9,-999,767.6,0.17,0.13,-999
1996-07-12 02:00:00+00,10,8.14,-39.5,-17.62,-17.03,104.45,104.86,4.12,4.39,125.7,-999,767,0.17,0.13,-999
1996-07-12 03:00:00+00,3.2,2.62,-29.81,-19.11,-18.65,103.07,99.91,3.54,3.77,126.7,-999,766.5,0.17,0.13,-999
1996-07-12 04:00:00+00,3,2.05,-23.36,-20.03,-19.64,100.69,97.26,3.34,3.56,128.3,-999,766.4,0.17,0.13,-999
1996-07-12 05:00:00+00,5.2,4.11,-18.68,-21.22,-20.88,98.39,96.24,2.93,3.12,125.1,-999,766.2,0.17,0.13,-999
1996-07-12 06:00:00+00,20.8,15.13,-15.68,-20.53,-20.32,97.66,96.61,3.49,3.72,142.7,-999,766.1,0.17,0.13,-999
1996-07-12 07:00:00+00,46.4,33.44,-15.14,-20.09,-19.87,96.47,95.48,3.21,3.42,134.7,-999,765.8,0.17,0.13,-999
1996-07-12 08:00:00+00,116.8,87.98,-15.22,-18.57,-18.48,96.15,95.81,2.94,3.13,135.4,-999,765.8,0.17,0.13,-999
1996-07-12 09:00:00+00,237.6,177.83,-53.16,-16.1,-16.19,93.8,94.65,3.74,3.99,136,-999,766.2,0.17,0.13,-999
1996-07-12 10:00:00+00,302.4,243.4,-103.86,-14.76,-15.05,91.32,93.84,4.21,4.48,145.5,-999,766.5,0.17,0.13,-999
1996-07-12 11:00:00+00,421,347.45,-150.6,-12.95,-13.41,87.91,90.98,4.32,4.61,152.1,-999,766.7,0.17,0.13,-999
1996-07-12 12:00:00+00,535.2,441.6,-190.99,-10.16,-10.66,84.75,87.47,4.18,4.46,177.6,-999,766.9,0.17,0.13,-999
1996-07-12 13:00:00+00,689.8,566.94,-91,-7.94,-8.23,81.81,82.44,4.36,4.65,190.3,-999,767.2,0.17,0.13,-999
1996-07-12 14:00:00+00,696.8,572.36,8.99,-6.44,-6.65,78.2,75.03,4.65,4.96,215.4,-999,767.4,0.17,0.13,-999
1996-07-12 15:00:00+00,854,695.46,18.1,-5.02,-5.38,75.78,71.5,4.03,4.29,216.8,-999,767.8,0.17,0.13,-999
1996-07-12 16:00:00+00,865,703.86,12.7,-4.14,-3.7,75.91,67.95,4.78,5.1,231.5,-999,768.1,0.17,0.13,-999
1996-07-12 17:00:00+00,709.8,580.95,-4.65,-3.78,-4,77.17,74.66,5.74,6.12,242.3,-999,768.2,0.17,0.13,-999
1996-07-12 18:00:00+00,833.8,681.63,10.16,-2.88,-4.43,76.78,85.99,6.42,6.84,262.1,-999,768.8,0.17,0.13,-999
1996-07-12 19:00:00+00,702.6,572.36,-6.37,-3.16,-4.55,78.97,88.19,6.1,6.5,269.7,-999,769.4,0.17,0.13,-999
1996-07-12 20:00:00+00,532.9,400.13,-7.93,-3.69,-4.74,81.47,88.62,4.9,5.22,280.2,-999,770,0.17,0.13,-999
1996-07-12 21:00:00+00,363.2,301.68,-5.2,-3.88,-4.72,81.54,86.75,4.23,4.5,283,-999,770.4,0.17,0.12,-999
1996-07-12 22:00:00+00,197.8,164.38,1.66,-4.36,-4.96,83.79,87.78,4.07,4.34,276.2,-999,770.9,0.16,0.12,-999
1996-07-12 23:00:00+00,131,108.72,1.32,-4.72,-5.18,86.84,90.16,3.7,3.95,271.2,-999,771.2,0.16,0.12,-999
1996-07-13 00:00:00+00,73,61.83,-9.21,-5.33,-5.56,90.33,92.13,2.59,2.76,252.2,-999,771.3,0.16,0.12,-999
1996-07-13 01:00:00+00,19.8,18.87,-33.67,-7.56,-7,96.99,97.31,2.4,2.55,214.8,-999,771.4,0.16,0.12,-999
1996-07-13 02:00:00+00,4.6,4.3,0.22,-7.12,-7.17,101.75,102.14,1.96,2.09,230.4,-999,771.6,0.17,0.13,-999
1996-07-13 03:00:00+00,1.6,1.33,-1.15,-7.02,-7.02,103.6,104.61,0.94,1,197.6,-999,772,0.17,0.13,-999
1996-07-13 04:00:00+00,1.6,1.33,-4.65,-7.41,-7.4,102.92,103.5,2,2.13,159.2,-999,772.1,0.17,0.13,-999
1996-07-13 05:00:00+00,4.4,4.11,-4.03,-7.82,-7.81,102.84,102.75,3.48,3.71,136,-999,772.1,0.17,0.12,-999
1996-07-13 06:00:00+00,11.2,9.71,-8.83,-8.45,-8.44,100.15,100.2,3.69,3.94,133.2,-999,772.1,0.17,0.13,-999
1996-07-13 07:00:00+00,35.2,29.33,-16.17,-9.36,-9.3,97.96,98.45,3.81,4.07,133.9,-999,772.3,0.17,0.13,-999
1996-07-13 08:00:00+00,135.8,109.65,-17.01,-11.21,-11.09,95.51,96.44,4.14,4.41,118.9,-999,772.4,0.17,0.13,-999
1996-07-13 09:00:00+00,202,167.37,-0.98,-11.07,-11.13,95.97,96.8,3.73,3.97,124.3,-999,772.2,0.17,0.13,-999
1996-07-13 10:00:00+00,262,218,5.43,-6.77,-6.89,97.12,97.6,2.56,2.73,167.4,-999,772.4,0.17,0.12,-999
1996-07-13 11:00:00+00,395.8,327.65,-25.8,-5.09,-5.2,93.55,94.84,2.76,2.94,167.6,-999,773,0.17,0.12,-999
1996-07-13 12:00:00+00,566.5,515.57,-113.3,-4.63,-4.94,85.54,88.28,2.35,2.5,136.8,-999,773,0.17,0.12,-999
1996-07-13 13:00:00+00,737.2,601.87,-200.8,-4.5,-5.14,82.31,83.16,3.61,3.85,150.7,-999,773.4,0.17,0.12,-999
1996-07-13 14:00:00+00,775.4,630.82,-84.93,-3.92,-4.39,78.37,78.65,4.23,4.51,144.5,-999,773.2,0.17,0.12,-999
1996-07-13 15:00:00+00,801.2,646.14,-2.38,-2.83,-3.29,75.71,74.8,4.3,4.58,128,-999,773.1,0.16,0.12,-999
1996-07-13 16:00:00+00,665,537.05,5.29,-3.12,-3.35,76.3,74.85,5.09,5.42,144.7,-999,773.2,0.17,0.12,-999
1996-07-13 17:00:00+00,587,482.88,1.44,-2.95,-3.14,83.12,82.77,4.6,4.9,160,-999,773.3,0.16,0.12,-999
1996-07-13 18:00:00+00,536.2,447.57,-0.78,-2.76,-2.99,87.42,87.78,4.35,4.64,164.1,-999,773.5,0.17,0.13,-999
1996-07-13 19:00:00+00,522.8,447.01,-2.16,-2.31,-2.69,88.31,89.09,2.92,3.11,143.2,-999,773.8,0.17,0.13,-999
1996-07-13 20:00:00+00,456.8,390.41,-4.05,-1.86,-2.15,89.17,89.07,4.84,5.15,226,-999,774.2,0.18,0.14,-999
1996-07-13 21:00:00+00,290.4,247.51,-7.81,-2.28,-2.94,89.69,93.95,5.03,5.36,252.7,-999,774.6,0.19,0.14,-999
1996-07-13 22:00:00+00,174,147.76,-3.55,-3.16,-3.58,94.22,97.31,4.84,5.16,264.9,-999,774.8,0.18,0.16,-999
1996-07-13 23:00:00+00,137,116.19,-2.07,-3.51,-3.83,94.76,97.4,4.65,4.95,252.4,-999,775.3,0.18,0.15,-999
1996-07-14 00:00:00+00,67.4,57.53,-4.93,-3.85,-3.89,97.77,98.11,3.88,4.13,242.3,-999,775.7,0.18,0.14,-999
1996-07-14 01:00:00+00,15.4,14.2,-17.77,-5.15,-4.89,99.55,99.75,2.8,2.99,237,-999,776.2,0.18,0.14,-999
1996-07-14 02:00:00+00,4.6,3.91,-0.68,-5.24,-5.18,100.12,100.93,0.61,0.65,280,-999,776.3,0.18,0.15,-999
1996-07-14 03:00:00+00,0.8,0.68,-0.92,-4.94,-4.88,100.38,101.53,0.92,0.98,107.1,-999,776.6,0.18,0.14,-999
1996-07-14 04:00:00+00,0.4,0.34,-3.21,-5.08,-5.06,100.17,100.91,2.35,2.51,167,-999,776.6,0.17,0.14,-999
1996-07-14 05:00:00+00,2.2,1.87,-2.04,-5.53,-5.52,99.88,100.44,3.2,3.41,164.8,-999,776.6,0.16,0.14,-999
1996-07-14 06:00:00+00,17.8,16.25,-11.06,-7.92,-7.35,97.73,98.08,2.76,2.94,130.7,-999,776.7,0.16,0.14,-999
1996-07-14 07:00:00+00,57.2,49.32,-2.47,-9.79,-9.6,98.38,98.75,3.7,3.94,130.4,-999,776.5,0.16,0.13,-999
1996-07-14 08:00:00+00,157.4,139.35,-1.37,-9.36,-9.3,95.78,95.96,4.96,5.28,116.7,-999,776.3,0.16,0.13,-999
1996-07-14 09:00:00+00,260.2,233.5,-32.31,-9.75,-9.79,91.13,91.72,6.12,6.52,125.4,-999,775.9,0.16,0.13,-999
1996-07-14 10:00:00+00,349.4,298.69,-69.38,-7.9,-7.96,87.16,87.74,6.2,6.6,132.7,-999,775.8,0.16,0.13,-999
1996-07-14 11:00:00+00,498.2,418.81,-56.11,-6.05,-6.25,82.64,82.3,6.49,6.91,132.2,-999,775.8,0.16,0.13,-999
1996-07-14 12:00:00+00,626.8,523.23,-3.34,-3.91,-4.09,82.24,81.86,6.38,6.79,137.1,-999,776,0.16,0.13,-999
1996-07-14 13:00:00+00,704.2,587.3,-11.19,-2.99,-3.28,81.59,81.47,6.12,6.52,132,-999,776.3,0.16,0.12,-999
1996-07-14 14:00:00+00,610.8,509.4,-8.82,-1.85,-1.97,83.15,82.66,6.8,7.25,151.3,-999,776.2,0.16,0.12,-999
1996-07-14 15:00:00+00,676.2,565.44,3.25,-1.5,-1.76,86.03,86.12,5.6,5.96,168.1,-999,776.2,0.16,0.13,-999
1996-07-14 16:00:00+00,660.4,551.43,3.6,-1.28,-1.63,85.62,85.72,5.33,5.68,177.3,-999,776.4,0.17,0.12,-999
1996-07-14 17:00:00+00,745.6,613.82,2.07,-1.56,-1.96,88.04,88.77,6.41,6.82,191.9,-999,776.4,0.17,0.14,-999
1996-07-14 18:00:00+00,654.6,539.48,6.96,-2.4,-2.64,91.61,91.01,8.55,9.1,211.8,-999,776.2,0.17,0.14,-999
1996-07-14 19:00:00+00,559.2,462.7,11.45,-2.77,-2.78,91.9,89.1,6.59,7.02,223.5,-999,776.6,0.16,0.13,-999
1996-07-14 20:00:00+00,472.6,392.28,9.24,-2.55,-2.72,90.78,88.78,5.38,5.73,217.2,-999,776.8,0.16,0.13,-999
1996-07-14 21:00:00+00,304,254.8,1.35,-2.35,-2.53,90.3,89.39,4.76,5.07,203.6,-999,777.1,0.16,0.13,-999
1996-07-14 22:00:00+00,221.4,194.09,-19.33,-2.22,-2.36,89.27,88.64,3.48,3.71,195.1,-999,777.1,0.16,0.13,-999
1996-07-14 23:00:00+00,145.2,124.22,-28.53,-3.04,-2.98,92.1,92.34,2.95,3.14,151.6,-999,777.1,0.16,0.13,-999
1996-07-15 00:00:00+00,113.6,91.72,-78.81,-6.31,-5.79,92.17,93.15,3.31,3.53,129,-999,777.1,0.16,0.13,-999
1996-07-15 01:00:00+00,27.4,22.97,-66.84,-9.7,-9.53,88.41,88.06,5.29,5.63,123.9,-999,776.9,0.16,0.13,-999
1996-07-15 02:00:00+00,7.4,6.2,-51.6,-11.41,-11.19,92.14,92.06,5.87,6.26,120.3,-999,776.6,0.16,0.13,-999
1996-07-15 03:00:00+00,3.6,3.02,-51.64,-10.13,-9.94,91.48,91.13,7.77,8.27,134,-999,776.1,0.16,0.13,-999
1996-07-15 04:00:00+00,2,1.68,-51.9,-10.34,-10.18,92.54,92.41,8.33,8.87,137.8,-999,775.7,0.16,0.13,-999
1996-07-15 05:00:00+00,5.6,5.04,-49.78,-10.38,-10.2,94.23,94.29,7.32,7.79,135.5,-999,775.6,0.16,0.13,-999
1996-07-15 06:00:00+00,28,23.35,-54.75,-9.5,-9.37,92.26,92.48,7.45,7.94,130,-999,775.7,0.16,0.13,-999
1996-07-15 07:00:00+00,83.4,70.61,-37.04,-8.82,-8.76,90.19,90.45,6.69,7.12,126.7,-999,775.1,0.16,0.13,-999
1996-07-15 08:00:00+00,117.4,97.32,-19.28,-7.73,-7.64,90.12,90.21,5.97,6.36,123.9,-999,775.2,0.16,0.13,-999
1996-07-15 09:00:00+00,165.4,137.86,-16.76,-5.74,-5.68,88.42,88.14,8.89,9.47,133.1,-999,775,0.16,0.13,-999
1996-07-15 10:00:00+00,306.2,255.17,-5.17,-5.08,-5.09,89.08,89.13,10.25,10.91,134.3,-999,774.7,0.16,0.13,-999
1996-07-15 11:00:00+00,375.6,311.21,2.77,-4.77,-4.78,89.52,89.46,11.37,12.1,138.5,-999,774.5,0.16,0.13,-999
1996-07-15 12:00:00+00,437.2,363.7,4.04,-4.32,-4.34,89.41,89.22,10.81,11.51,142.6,-999,774.7,0.16,0.13,-999
1996-07-15 13:00:00+00,546.4,454.3,2.83,-4.02,-4.06,88.9,88.8,10.64,11.33,142.2,-999,774.7,0.16,0.13,-999
1996-07-15 14:00:00+00,638,530.33,1.9,-3.71,-3.74,84.75,84.21,10.79,11.49,143.6,-999,774.7,0.16,0.13,-999
1996-07-15 15:00:00+00,721.7,701.43,23.1,-2.85,-2.91,82.6,81.8,11.27,12,147.2,-999,774.6,0.16,0.13,-999
1996-07-15 16:00:00+00,805.4,647.64,21.75,-2.35,-2.4,81.17,79.78,9.81,10.45,157.6,-999,774.7,0.16,0.13,-999
1996-07-15 17:00:00+00,781.4,625.22,18.32,-2.16,-2.25,79.84,79.22,9.28,9.88,159.6,-999,774.7,0.16,0.13,-999
1996-07-15 18:00:00+00,703.8,566.19,10.59,-2.16,-2.3,79.57,78.63,9.98,10.62,169.1,-999,774.8,0.16,0.13,-999
1996-07-15 19:00:00+00,510.8,420.86,12.5,-2.32,-2.45,86.13,85.68,10.64,11.33,175.5,-999,775.1,0.16,0.12,-999
1996-07-15 20:00:00+00,506.2,417.31,13.69,-2,-2.17,89.03,88.75,9.6,10.23,185.6,-999,775.5,0.15,0.12,-999
1996-07-15 21:00:00+00,307.2,257.04,3.26,-2.2,-2.27,93.17,92.4,7.63,8.12,208.8,-999,776.2,0.16,0.12,-999
1996-07-15 22:00:00+00,244.6,205.85,2,-2.53,-2.54,93.99,92.48,5.8,6.18,221.3,-999,776.9,0.17,0.13,-999
1996-07-15 23:00:00+00,178,152.8,-9.92,-2.77,-2.89,93.42,93.05,4.24,4.52,205.3,-999,777.3,0.18,0.14,-999
1996-07-16 00:00:00+00,66.8,57.91,-19.47,-3.87,-3.85,95.16,95.25,2.9,3.09,180.2,-999,777.6,0.18,0.14,-999
1996-07-16 01:00:00+00,22,21.11,-42.86,-6.83,-6.65,90.34,89.81,4.69,5.01,138.1,-999,777.9,0.18,0.14,-999
1996-07-16 02:00:00+00,12,10.83,-28.64,-7.56,-7.36,91.02,90.59,5.26,5.61,130.7,-999,777.7,0.18,0.14,-999
1996-07-16 03:00:00+00,8.4,8.22,-14.55,-5.37,-5.26,91.28,90.86,6.37,6.79,128.9,-999,777.9,0.18,0.14,-999
1996-07-16 04:00:00+00,0.2,0.17,-8.57,-4.65,-4.6,94.38,94.24,7.9,8.43,126.9,-999,777.8,0.18,0.13,-999
1996-07-16 05:00:00+00,0.8,0.67,-2.94,-4.46,-4.43,95.29,95.06,7.4,7.89,119.5,-999,777.5,0.18,0.13,-999
1996-07-16 06:00:00+00,10.2,10.09,-7.05,-4.14,-4.1,94.04,93.65,8.44,9.01,129.1,-999,777.3,0.18,0.13,-999
1996-07-16 07:00:00+00,32,28.02,-9.37,-4.14,-4.09,91.2,90.63,8.49,9.05,121.3,-999,777,0.18,0.13,-999
1996-07-16 08:00:00+00,73.4,62.76,-0.76,-3.8,-3.77,94.11,93.7,11.37,12.13,131.4,-999,776.6,0.18,0.12,-999
1996-07-16 09:00:00+00,146.8,124.04,4.35,-3.61,-3.6,93.46,92.84,11.47,12.24,133.4,-999,776.6,0.17,0.12,-999
1996-07-16 10:00:00+00,208.4,175.59,4.4,-3.37,-3.36,92.75,92.14,12.03,12.83,134.6,-999,776.5,0.17,0.12,-999
1996-07-16 11:00:00+00,288.8,242.65,4.01,-3.42,-3.44,94.12,93.83,12.25,13.06,137.7,-999,776.7,0.16,0.12,-999
1996-07-16 12:00:00+00,369.4,310.65,1.79,-3.11,-3.13,93.49,93.19,11.45,12.2,140.1,-999,776.7,0.16,0.12,-999
